ID,x,y,condition,CI,condition_names
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754589438438416,0.0038968627341091633,0.0,0.989099908475426,C- R+
0.0,0.5754589438438416,0.0038968627341091633,0.0,0.989099908475426,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754589438438416,0.0038968627341091633,0.0,0.989099908475426,C- R+
0.0,0.5754589438438416,0.0038968627341091633,0.0,0.989099908475426,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754589438438416,0.0038968627341091633,0.0,0.989099908475426,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754589438438416,0.0038968627341091633,0.0,0.989099908475426,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754589438438416,0.0038968627341091633,0.0,0.989099908475426,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754589438438416,0.0038968627341091633,0.0,0.989099908475426,C- R+
0.0,0.5754589438438416,0.0038968627341091633,0.0,0.989099908475426,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
0.0,0.5754585862159729,0.003896868322044611,0.0,0.9890998845739594,C- R+
