ID,x,y,condition,CI,condition_names
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156028628349304,0.003920160699635744,0.0,0.9940603328474231,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
0.0,0.9156022071838379,0.003920169547200203,0.0,0.994060313360791,C- R+
